Query,IndexStrategy1,IndexStrategy2,t_stat,p_value
query_1,no_indexes,single_column_indexes,-7.818039746764,1.2431909927193519e-08
query_1,no_indexes,composite_indexes,-5.286548682767627,2.7240365724180503e-06
query_1,no_indexes,partial_indexes,-3.612566719505253,0.0006894780923897243
query_1,no_indexes,expression_indexes,-3.3546982992140384,0.0014669342233288455
query_1,no_indexes,covering_indexes,-3.897741588837123,0.00025585458902395046
query_1,single_column_indexes,composite_indexes,7.4163886405426585,3.415224561254818e-08
query_1,single_column_indexes,partial_indexes,7.549406619883677,2.4235514071166994e-08
query_1,single_column_indexes,expression_indexes,7.58217667937,2.240730823000559e-08
query_1,single_column_indexes,covering_indexes,7.602506606674646,2.1718777275305523e-08
query_1,composite_indexes,partial_indexes,1.5315424519806702,0.1310809102161929
query_1,composite_indexes,expression_indexes,1.9582941757797545,0.055077928083813406
query_1,composite_indexes,covering_indexes,2.4363213734478872,0.018623845245626776
query_1,partial_indexes,expression_indexes,0.3793480444722622,0.705823083584436
query_1,partial_indexes,covering_indexes,0.6374417071870554,0.5268136564028614
query_1,expression_indexes,covering_indexes,0.21118627007677912,0.8335819644128372
query_2,no_indexes,single_column_indexes,12.98454761480839,6.414799545447847e-16
query_2,no_indexes,composite_indexes,6.346140539131865,3.739280242535612e-08
query_2,no_indexes,partial_indexes,-1.9704732882665459,0.053633559386043965
query_2,no_indexes,expression_indexes,-1.0998146848671342,0.2766055525071983
query_2,no_indexes,covering_indexes,-4.238067363225477,8.835636445450872e-05
query_2,single_column_indexes,composite_indexes,-5.494436084321149,2.1349080717010746e-06
query_2,single_column_indexes,partial_indexes,-16.994800119838715,1.3423134794225187e-20
query_2,single_column_indexes,expression_indexes,-10.40609520278298,4.052852179955894e-12
query_2,single_column_indexes,covering_indexes,-15.26834874314992,3.6173659842806884e-17
query_2,composite_indexes,partial_indexes,-8.818186244314559,2.6743813296021733e-12
query_2,composite_indexes,expression_indexes,-6.049497487022454,2.0773080459189312e-07
query_2,composite_indexes,covering_indexes,-9.734399201847113,2.7411244564444785e-13
query_2,partial_indexes,expression_indexes,0.38030539711998146,0.7054236684428208
query_2,partial_indexes,covering_indexes,-2.7562271592854675,0.008100210367463894
query_2,expression_indexes,covering_indexes,-2.5314898758759257,0.01413349215377147
query_3,no_indexes,single_column_indexes,-1.6696823509445067,0.10050742159968279
query_3,no_indexes,composite_indexes,-5.946761252442969,4.156467336081691e-07
query_3,no_indexes,partial_indexes,-2.307255003014413,0.02575702634364397
query_3,no_indexes,expression_indexes,1.6269425535786155,0.10970772897426073
query_3,no_indexes,covering_indexes,-3.4568828825101074,0.0011690555935438328
query_3,single_column_indexes,composite_indexes,-4.577276247754716,3.3448598543423364e-05
query_3,single_column_indexes,partial_indexes,-1.045740218882523,0.300822252924132
query_3,single_column_indexes,expression_indexes,2.9486123986261377,0.0046359277194251616
query_3,single_column_indexes,covering_indexes,-2.0486436388469107,0.04559206240485273
query_3,composite_indexes,partial_indexes,2.9915590574759476,0.004071882373991373
query_3,composite_indexes,expression_indexes,6.610969920805686,1.944692666400168e-08
query_3,composite_indexes,covering_indexes,2.378336674067419,0.02076028205604425
query_3,partial_indexes,expression_indexes,3.2987674386863253,0.0017297577973565577
query_3,partial_indexes,covering_indexes,-0.7616749095323129,0.4493683861852167
query_3,expression_indexes,covering_indexes,-4.377903758732428,5.3108502731504416e-05
query_4,no_indexes,single_column_indexes,91.06736135178987,8.93748075465889e-42
query_4,no_indexes,composite_indexes,13.951412475007348,4.1843994738864813e-20
query_4,no_indexes,partial_indexes,-1.4032573673347264,0.1663020663445814
query_4,no_indexes,expression_indexes,4.79421379180176,1.1794358474072999e-05
query_4,no_indexes,covering_indexes,-5.178462328837849,3.1014314999032265e-06
query_4,single_column_indexes,composite_indexes,-79.65722571327345,1.0309919159461626e-40
query_4,single_column_indexes,partial_indexes,-70.78127551157232,2.4478567238367675e-36
query_4,single_column_indexes,expression_indexes,-87.32193734601115,1.809434302311107e-41
query_4,single_column_indexes,covering_indexes,-84.35605753764818,2.017701889302494e-39
query_4,composite_indexes,partial_indexes,-13.089073556756917,6.245239850875879e-18
query_4,composite_indexes,expression_indexes,-9.180441371053902,6.93084301479971e-13
query_4,composite_indexes,covering_indexes,-18.01061070310727,1.4096577149013598e-24
query_4,partial_indexes,expression_indexes,5.4546391861767765,1.3301243670233692e-06
query_4,partial_indexes,covering_indexes,-3.1746905622506456,0.002417235966589457
query_4,expression_indexes,covering_indexes,-9.613508608571392,1.9465131376977973e-13
query_5,no_indexes,single_column_indexes,-0.38980107702376854,0.6981303797049843
query_5,no_indexes,composite_indexes,6.512768764512147,1.6231366162700915e-07
query_5,no_indexes,partial_indexes,1.8580913830554349,0.06851570179301535
query_5,no_indexes,expression_indexes,2.182803123954141,0.03431174915576615
query_5,no_indexes,covering_indexes,4.089775346868749,0.00016835461994103227
query_5,single_column_indexes,composite_indexes,6.3594545975489005,3.012163262524734e-07
query_5,single_column_indexes,partial_indexes,2.117384418987984,0.03859208465377022
query_5,single_column_indexes,expression_indexes,2.461107516631673,0.018035676648328447
query_5,single_column_indexes,covering_indexes,4.205180254678975,0.00012692755464941357
query_5,composite_indexes,partial_indexes,-2.9300651603175383,0.006127220465588592
query_5,composite_indexes,expression_indexes,-6.84162816804588,1.3915107859986396e-08
query_5,composite_indexes,covering_indexes,-3.1406637846237127,0.002966482124613856
query_5,partial_indexes,expression_indexes,-0.37281734434427444,0.7112816749514999
query_5,partial_indexes,covering_indexes,1.2407130766038568,0.22179487409193183
