Query,RunNumber,ExecutionTime_ms,Configuration,IndexStrategy,DataSetSize
query_4,14,33.898,High Memory,composite_indexes,Medium
query_4,15,33.896,High Memory,composite_indexes,Medium
query_4,16,33.536,High Memory,composite_indexes,Medium
query_4,17,33.711,High Memory,composite_indexes,Medium
query_4,18,33.594,High Memory,composite_indexes,Medium
query_4,19,33.71,High Memory,composite_indexes,Medium
query_4,20,33.95,High Memory,composite_indexes,Medium
query_4,21,33.644,High Memory,composite_indexes,Medium
query_4,22,33.884,High Memory,composite_indexes,Medium
query_4,23,33.792,High Memory,composite_indexes,Medium
query_4,24,33.9,High Memory,composite_indexes,Medium
query_4,25,33.924,High Memory,composite_indexes,Medium
query_4,26,33.842,High Memory,composite_indexes,Medium
query_4,27,33.903,High Memory,composite_indexes,Medium
query_4,28,34.072,High Memory,composite_indexes,Medium
query_4,29,33.648,High Memory,composite_indexes,Medium
query_4,30,34.12,High Memory,composite_indexes,Medium
query_5,1,7619.679,High Memory,composite_indexes,Medium
query_5,2,7626.532,High Memory,composite_indexes,Medium
query_5,3,7618.279,High Memory,composite_indexes,Medium
query_5,4,7602.281,High Memory,composite_indexes,Medium
query_5,5,7613.626,High Memory,composite_indexes,Medium
query_5,6,7577.601,High Memory,composite_indexes,Medium
query_5,7,7581.067,High Memory,composite_indexes,Medium
query_5,8,7547.574,High Memory,composite_indexes,Medium
query_5,9,7649.282,High Memory,composite_indexes,Medium
query_5,10,7648.526,High Memory,composite_indexes,Medium
query_5,11,7549.658,High Memory,composite_indexes,Medium
query_5,12,7567.271,High Memory,composite_indexes,Medium
query_5,13,7594.256,High Memory,composite_indexes,Medium
query_5,14,7583.116,High Memory,composite_indexes,Medium
query_5,15,7593.637,High Memory,composite_indexes,Medium
query_5,16,7586.094,High Memory,composite_indexes,Medium
query_5,17,7607.363,High Memory,composite_indexes,Medium
query_5,18,7609.263,High Memory,composite_indexes,Medium
query_5,19,7627.014,High Memory,composite_indexes,Medium
query_5,20,7564.414,High Memory,composite_indexes,Medium
query_5,21,7614.046,High Memory,composite_indexes,Medium
query_5,22,7489.422,High Memory,composite_indexes,Medium
query_5,23,7610.089,High Memory,composite_indexes,Medium
query_5,24,7621.636,High Memory,composite_indexes,Medium
query_5,25,7509.987,High Memory,composite_indexes,Medium
query_5,26,7597.199,High Memory,composite_indexes,Medium
query_5,27,7587.088,High Memory,composite_indexes,Medium
query_5,28,7554.726,High Memory,composite_indexes,Medium
query_5,29,7642.82,High Memory,composite_indexes,Medium
query_5,30,7602.281,High Memory,composite_indexes,Medium
query_6,1,3785.433,High Memory,composite_indexes,Medium
query_6,2,3776.342,High Memory,composite_indexes,Medium
query_6,3,3784.058,High Memory,composite_indexes,Medium
query_6,4,3776.822,High Memory,composite_indexes,Medium
query_6,5,3780.287,High Memory,composite_indexes,Medium
query_6,6,3784.89,High Memory,composite_indexes,Medium
query_6,7,3788.776,High Memory,composite_indexes,Medium
query_6,8,3775.537,High Memory,composite_indexes,Medium
query_6,9,3786.451,High Memory,composite_indexes,Medium
query_6,10,3782.526,High Memory,composite_indexes,Medium
query_6,11,3772.611,High Memory,composite_indexes,Medium
query_6,12,3779.554,High Memory,composite_indexes,Medium
query_6,13,3752.513,High Memory,composite_indexes,Medium
query_6,14,3775.537,High Memory,composite_indexes,Medium
query_6,15,3776.573,High Memory,composite_indexes,Medium
query_6,16,3752.884,High Memory,composite_indexes,Medium
query_6,17,3767.574,High Memory,composite_indexes,Medium
query_6,18,3763.167,High Memory,composite_indexes,Medium
query_6,19,3774.391,High Memory,composite_indexes,Medium
query_6,20,3788.894,High Memory,composite_indexes,Medium
query_6,21,3766.193,High Memory,composite_indexes,Medium
query_6,22,3766.866,High Memory,composite_indexes,Medium
query_6,23,3754.973,High Memory,composite_indexes,Medium
query_6,24,3771.237,High Memory,composite_indexes,Medium
query_6,25,3782.692,High Memory,composite_indexes,Medium
query_6,26,3769.905,High Memory,composite_indexes,Medium
query_6,27,3774.732,High Memory,composite_indexes,Medium
query_6,28,3769.55,High Memory,composite_indexes,Medium
query_6,29,3782.81,High Memory,composite_indexes,Medium
query_6,30,3769.007,High Memory,composite_indexes,Medium
query_7,1,5150.239,High Memory,composite_indexes,Medium
query_7,2,5141.158,High Memory,composite_indexes,Medium
query_7,3,5071.025,High Memory,composite_indexes,Medium
query_7,4,5115.782,High Memory,composite_indexes,Medium
query_7,5,5034.655,High Memory,composite_indexes,Medium
query_7,6,5108.682,High Memory,composite_indexes,Medium
query_7,7,4943.262,High Memory,composite_indexes,Medium
query_7,8,4963.596,High Memory,composite_indexes,Medium
query_7,9,4953.364,High Memory,composite_indexes,Medium
query_7,10,5013.039,High Memory,composite_indexes,Medium
query_7,11,4932.24,High Memory,composite_indexes,Medium
query_7,12,4911.976,High Memory,composite_indexes,Medium
query_7,13,5145.334,High Memory,composite_indexes,Medium
query_7,14,4936.587,High Memory,composite_indexes,Medium
query_7,15,4915.972,High Memory,composite_indexes,Medium
query_7,16,5127.112,High Memory,composite_indexes,Medium
query_7,17,5122.288,High Memory,composite_indexes,Medium
query_7,18,5118.731,High Memory,composite_indexes,Medium
query_7,19,4971.494,High Memory,composite_indexes,Medium
query_7,20,5101.582,High Memory,composite_indexes,Medium
query_7,21,5162.028,High Memory,composite_indexes,Medium
query_7,22,4904.886,High Memory,composite_indexes,Medium
query_7,23,5139.532,High Memory,composite_indexes,Medium
query_7,24,5138.66,High Memory,composite_indexes,Medium
query_7,25,5138.628,High Memory,composite_indexes,Medium
query_7,26,4915.64,High Memory,composite_indexes,Medium
query_7,27,5108.682,High Memory,composite_indexes,Medium
query_7,28,5160.153,High Memory,composite_indexes,Medium
query_7,29,5091.458,High Memory,composite_indexes,Medium
query_7,30,5135.014,High Memory,composite_indexes,Medium
query_1,1,131.279,High Memory,partial_indexes,Medium
query_1,2,130.937,High Memory,partial_indexes,Medium
query_1,3,130.736,High Memory,partial_indexes,Medium
query_1,4,129.811,High Memory,partial_indexes,Medium
query_1,5,131.152,High Memory,partial_indexes,Medium
query_1,6,130.987,High Memory,partial_indexes,Medium
query_1,7,130.062,High Memory,partial_indexes,Medium
query_1,8,130.782,High Memory,partial_indexes,Medium
query_1,9,131.412,High Memory,partial_indexes,Medium
query_1,10,130.365,High Memory,partial_indexes,Medium
query_1,11,129.707,High Memory,partial_indexes,Medium
query_1,12,130.706,High Memory,partial_indexes,Medium
query_1,13,130.322,High Memory,partial_indexes,Medium
query_1,14,130.207,High Memory,partial_indexes,Medium
query_1,15,130.668,High Memory,partial_indexes,Medium
query_1,16,131.48,High Memory,partial_indexes,Medium
query_1,17,130.491,High Memory,partial_indexes,Medium
query_1,18,129.246,High Memory,partial_indexes,Medium
query_1,19,130.978,High Memory,partial_indexes,Medium
query_1,20,130.676,High Memory,partial_indexes,Medium
query_1,21,130.706,High Memory,partial_indexes,Medium
query_1,22,130.768,High Memory,partial_indexes,Medium
query_1,23,131.622,High Memory,partial_indexes,Medium
query_1,24,129.923,High Memory,partial_indexes,Medium
query_1,25,129.951,High Memory,partial_indexes,Medium
query_1,26,131.723,High Memory,partial_indexes,Medium
query_1,27,129.657,High Memory,partial_indexes,Medium
query_1,28,130.246,High Memory,partial_indexes,Medium
query_1,29,130.761,High Memory,partial_indexes,Medium
query_1,30,130.867,High Memory,partial_indexes,Medium
query_2,1,7.39,High Memory,partial_indexes,Medium
query_2,2,7.854,High Memory,partial_indexes,Medium
query_2,3,7.318,High Memory,partial_indexes,Medium
query_2,4,7.392,High Memory,partial_indexes,Medium
query_2,5,7.825,High Memory,partial_indexes,Medium
query_2,6,7.299,High Memory,partial_indexes,Medium
query_2,7,7.513,High Memory,partial_indexes,Medium
query_2,8,7.406,High Memory,partial_indexes,Medium
query_2,9,7.789,High Memory,partial_indexes,Medium
query_2,10,7.409,High Memory,partial_indexes,Medium
query_2,11,7.416,High Memory,partial_indexes,Medium
query_2,12,7.291,High Memory,partial_indexes,Medium
query_2,13,7.879,High Memory,partial_indexes,Medium
query_2,14,7.363,High Memory,partial_indexes,Medium
query_2,15,7.336,High Memory,partial_indexes,Medium
query_2,16,7.479,High Memory,partial_indexes,Medium
query_2,17,7.91,High Memory,partial_indexes,Medium
query_2,18,7.295,High Memory,partial_indexes,Medium
query_2,19,7.497,High Memory,partial_indexes,Medium
query_2,20,7.72,High Memory,partial_indexes,Medium
query_2,21,7.771,High Memory,partial_indexes,Medium
query_2,22,7.471,High Memory,partial_indexes,Medium
query_2,23,7.316,High Memory,partial_indexes,Medium
query_2,24,7.575,High Memory,partial_indexes,Medium
query_2,25,7.415,High Memory,partial_indexes,Medium
query_2,26,7.703,High Memory,partial_indexes,Medium
query_2,27,7.475,High Memory,partial_indexes,Medium
query_2,28,7.475,High Memory,partial_indexes,Medium
query_2,29,7.65,High Memory,partial_indexes,Medium
query_2,30,7.34,High Memory,partial_indexes,Medium
query_3,1,19.595,High Memory,partial_indexes,Medium
query_3,2,19.585,High Memory,partial_indexes,Medium
query_3,3,19.777,High Memory,partial_indexes,Medium
query_3,4,19.681,High Memory,partial_indexes,Medium
query_3,5,19.702,High Memory,partial_indexes,Medium
query_3,6,19.782,High Memory,partial_indexes,Medium
query_3,7,19.753,High Memory,partial_indexes,Medium
query_3,8,20.069,High Memory,partial_indexes,Medium
query_3,9,19.723,High Memory,partial_indexes,Medium
query_3,10,20.212,High Memory,partial_indexes,Medium
query_3,11,19.729,High Memory,partial_indexes,Medium
query_3,12,19.869,High Memory,partial_indexes,Medium
query_3,13,19.649,High Memory,partial_indexes,Medium
query_3,14,19.937,High Memory,partial_indexes,Medium
query_3,15,19.716,High Memory,partial_indexes,Medium
query_3,16,20.592,High Memory,partial_indexes,Medium
query_3,17,19.398,High Memory,partial_indexes,Medium
query_3,18,19.723,High Memory,partial_indexes,Medium
query_3,19,20.37,High Memory,partial_indexes,Medium
query_3,20,19.77,High Memory,partial_indexes,Medium
query_3,21,20.212,High Memory,partial_indexes,Medium
query_3,22,19.602,High Memory,partial_indexes,Medium
query_3,23,19.483,High Memory,partial_indexes,Medium
query_3,24,19.568,High Memory,partial_indexes,Medium
query_3,25,20.374,High Memory,partial_indexes,Medium
query_3,26,20.701,High Memory,partial_indexes,Medium
query_3,27,19.34,High Memory,partial_indexes,Medium
query_3,28,19.54,High Memory,partial_indexes,Medium
query_3,29,19.467,High Memory,partial_indexes,Medium
query_3,30,19.397,High Memory,partial_indexes,Medium
query_4,1,207.529,High Memory,partial_indexes,Medium
query_4,2,204.937,High Memory,partial_indexes,Medium
query_4,3,204.632,High Memory,partial_indexes,Medium
query_4,4,205.063,High Memory,partial_indexes,Medium
query_4,5,205.862,High Memory,partial_indexes,Medium
query_4,6,203.074,High Memory,partial_indexes,Medium
query_4,7,204.397,High Memory,partial_indexes,Medium
query_4,8,203.927,High Memory,partial_indexes,Medium
query_4,9,201.825,High Memory,partial_indexes,Medium
query_4,10,203.393,High Memory,partial_indexes,Medium
query_4,11,204.637,High Memory,partial_indexes,Medium
query_4,12,203.423,High Memory,partial_indexes,Medium
query_4,13,206.86,High Memory,partial_indexes,Medium
query_4,14,205.271,High Memory,partial_indexes,Medium
query_4,15,202.795,High Memory,partial_indexes,Medium
query_4,16,206.142,High Memory,partial_indexes,Medium
query_4,17,204.162,High Memory,partial_indexes,Medium
query_4,18,205.165,High Memory,partial_indexes,Medium
query_4,19,203.282,High Memory,partial_indexes,Medium
query_4,20,201.815,High Memory,partial_indexes,Medium
query_4,21,206.672,High Memory,partial_indexes,Medium
query_4,22,203.948,High Memory,partial_indexes,Medium
query_4,23,202.733,High Memory,partial_indexes,Medium
query_4,24,202.162,High Memory,partial_indexes,Medium
query_4,25,203.735,High Memory,partial_indexes,Medium
query_4,26,204.397,High Memory,partial_indexes,Medium
query_4,27,206.277,High Memory,partial_indexes,Medium
query_4,28,201.565,High Memory,partial_indexes,Medium
query_4,29,203.56,High Memory,partial_indexes,Medium
query_4,30,205.171,High Memory,partial_indexes,Medium
query_5,1,7501.998,High Memory,partial_indexes,Medium
query_5,2,7514.731,High Memory,partial_indexes,Medium
query_5,3,7504.764,High Memory,partial_indexes,Medium
query_5,4,7509.915,High Memory,partial_indexes,Medium
query_5,5,7514.519,High Memory,partial_indexes,Medium
query_5,6,7563.017,High Memory,partial_indexes,Medium
query_5,7,7483.544,High Memory,partial_indexes,Medium
query_5,8,7530.066,High Memory,partial_indexes,Medium
query_5,9,7512.886,High Memory,partial_indexes,Medium
query_5,10,7486.093,High Memory,partial_indexes,Medium
query_5,11,7476.687,High Memory,partial_indexes,Medium
query_5,12,7683.111,High Memory,partial_indexes,Medium
query_5,13,7493.153,High Memory,partial_indexes,Medium
query_5,14,7464.074,High Memory,partial_indexes,Medium
query_5,15,7531.565,High Memory,partial_indexes,Medium
query_5,16,7498.299,High Memory,partial_indexes,Medium
query_5,17,7511.013,High Memory,partial_indexes,Medium
query_5,18,7511.013,High Memory,partial_indexes,Medium
query_5,19,7587.041,High Memory,partial_indexes,Medium
query_5,20,7431.925,High Memory,partial_indexes,Medium
query_5,21,7448.36,High Memory,partial_indexes,Medium
query_5,22,7552.148,High Memory,partial_indexes,Medium
query_5,23,7511.072,High Memory,partial_indexes,Medium
query_5,24,7482.92,High Memory,partial_indexes,Medium
query_5,25,7525.083,High Memory,partial_indexes,Medium
query_5,26,7501.724,High Memory,partial_indexes,Medium
query_5,27,7510.954,High Memory,partial_indexes,Medium
query_5,28,7531.349,High Memory,partial_indexes,Medium
query_5,29,7418.243,High Memory,partial_indexes,Medium
query_5,30,7526.499,High Memory,partial_indexes,Medium
query_6,1,3764.627,High Memory,partial_indexes,Medium
query_6,2,3764.559,High Memory,partial_indexes,Medium
query_6,3,3747.42,High Memory,partial_indexes,Medium
query_6,4,3760.316,High Memory,partial_indexes,Medium
query_6,5,3764.924,High Memory,partial_indexes,Medium
query_6,6,3760.316,High Memory,partial_indexes,Medium
query_6,7,3761.982,High Memory,partial_indexes,Medium
query_6,8,3764.326,High Memory,partial_indexes,Medium
query_6,9,3770.105,High Memory,partial_indexes,Medium
query_6,10,3773.591,High Memory,partial_indexes,Medium
query_6,11,3743.692,High Memory,partial_indexes,Medium
query_6,12,3758.583,High Memory,partial_indexes,Medium
query_6,13,3744.224,High Memory,partial_indexes,Medium
query_6,14,3747.913,High Memory,partial_indexes,Medium
query_6,15,3760.599,High Memory,partial_indexes,Medium
query_6,16,3751.107,High Memory,partial_indexes,Medium
query_6,17,3775.964,High Memory,partial_indexes,Medium
query_6,18,3746.117,High Memory,partial_indexes,Medium
query_6,19,3760.032,High Memory,partial_indexes,Medium
query_6,20,3747.982,High Memory,partial_indexes,Medium
query_6,21,3750.466,High Memory,partial_indexes,Medium
query_6,22,3766.122,High Memory,partial_indexes,Medium
query_6,23,3769.207,High Memory,partial_indexes,Medium
query_6,24,3748.009,High Memory,partial_indexes,Medium
query_6,25,3769.02,High Memory,partial_indexes,Medium
query_6,26,3737.377,High Memory,partial_indexes,Medium
query_6,27,3759.566,High Memory,partial_indexes,Medium
query_6,28,3761.022,High Memory,partial_indexes,Medium
query_6,29,3773.271,High Memory,partial_indexes,Medium
query_6,30,3746.362,High Memory,partial_indexes,Medium
query_7,1,5264.843,High Memory,partial_indexes,Medium
query_7,2,5257.399,High Memory,partial_indexes,Medium
query_7,3,5248.805,High Memory,partial_indexes,Medium
query_7,4,5103.809,High Memory,partial_indexes,Medium
query_7,5,5250.357,High Memory,partial_indexes,Medium
query_7,6,5197.322,High Memory,partial_indexes,Medium
query_7,7,5129.597,High Memory,partial_indexes,Medium
query_7,8,5146.011,High Memory,partial_indexes,Medium
query_7,9,5150.753,High Memory,partial_indexes,Medium
query_7,10,5202.453,High Memory,partial_indexes,Medium
query_7,11,5228.196,High Memory,partial_indexes,Medium
query_7,12,4994.243,High Memory,partial_indexes,Medium
query_7,13,5005.526,High Memory,partial_indexes,Medium
query_7,14,5184.223,High Memory,partial_indexes,Medium
query_7,15,5160.178,High Memory,partial_indexes,Medium
query_7,16,5187.208,High Memory,partial_indexes,Medium
query_7,17,5050.79,High Memory,partial_indexes,Medium
query_7,18,5027.609,High Memory,partial_indexes,Medium
query_7,19,4976.072,High Memory,partial_indexes,Medium
query_7,20,5219.837,High Memory,partial_indexes,Medium
query_7,21,5023.109,High Memory,partial_indexes,Medium
query_7,22,5195.849,High Memory,partial_indexes,Medium
query_7,23,4946.433,High Memory,partial_indexes,Medium
query_7,24,5036.305,High Memory,partial_indexes,Medium
query_7,25,5013.132,High Memory,partial_indexes,Medium
query_7,26,5211.649,High Memory,partial_indexes,Medium
query_7,27,5252.936,High Memory,partial_indexes,Medium
query_7,28,5185.716,High Memory,partial_indexes,Medium
query_7,29,5185.716,High Memory,partial_indexes,Medium
query_7,30,6090.357,High Memory,partial_indexes,Medium
query_1,1,131.152,High Memory,expression_indexes,Medium
query_1,2,132.675,High Memory,expression_indexes,Medium
query_1,3,132.003,High Memory,expression_indexes,Medium
query_1,4,130.575,High Memory,expression_indexes,Medium
query_1,5,130.855,High Memory,expression_indexes,Medium
query_1,6,131.932,High Memory,expression_indexes,Medium
query_1,7,129.689,High Memory,expression_indexes,Medium
query_1,8,130.707,High Memory,expression_indexes,Medium
query_1,9,131.122,High Memory,expression_indexes,Medium
query_1,10,131.537,High Memory,expression_indexes,Medium
query_1,11,133.065,High Memory,expression_indexes,Medium
query_1,12,129.618,High Memory,expression_indexes,Medium
query_1,13,131.182,High Memory,expression_indexes,Medium
query_1,14,140.269,High Memory,expression_indexes,Medium
query_1,15,166.941,High Memory,expression_indexes,Medium
query_1,16,169.836,High Memory,expression_indexes,Medium
query_1,17,150.537,High Memory,expression_indexes,Medium
query_1,18,155.532,High Memory,expression_indexes,Medium
query_1,19,157.297,High Memory,expression_indexes,Medium
query_1,20,157.414,High Memory,expression_indexes,Medium
query_1,21,155.878,High Memory,expression_indexes,Medium
query_1,22,136.57,High Memory,expression_indexes,Medium
query_1,23,136.57,High Memory,expression_indexes,Medium
query_1,24,168.205,High Memory,expression_indexes,Medium
query_1,25,164.828,High Memory,expression_indexes,Medium
query_1,26,144.714,High Memory,expression_indexes,Medium
query_1,27,138.96,High Memory,expression_indexes,Medium
query_1,28,167.872,High Memory,expression_indexes,Medium
query_1,29,132.218,High Memory,expression_indexes,Medium
query_1,30,134.18,High Memory,expression_indexes,Medium
query_2,1,7.499,High Memory,expression_indexes,Medium
query_2,2,7.589,High Memory,expression_indexes,Medium
query_2,3,8.15,High Memory,expression_indexes,Medium
query_2,4,7.901,High Memory,expression_indexes,Medium
query_2,5,10.821,High Memory,expression_indexes,Medium
query_2,6,8.098,High Memory,expression_indexes,Medium
query_2,7,10.818,High Memory,expression_indexes,Medium
query_2,8,7.589,High Memory,expression_indexes,Medium
query_2,9,7.496,High Memory,expression_indexes,Medium
query_2,10,7.478,High Memory,expression_indexes,Medium
query_2,11,7.556,High Memory,expression_indexes,Medium
query_2,12,7.341,High Memory,expression_indexes,Medium
query_2,13,8.123,High Memory,expression_indexes,Medium
query_2,14,7.548,High Memory,expression_indexes,Medium
query_2,15,7.639,High Memory,expression_indexes,Medium
query_2,16,7.565,High Memory,expression_indexes,Medium
query_2,17,7.36,High Memory,expression_indexes,Medium
query_2,18,7.775,High Memory,expression_indexes,Medium
query_2,19,7.541,High Memory,expression_indexes,Medium
query_2,20,7.407,High Memory,expression_indexes,Medium
query_2,21,7.441,High Memory,expression_indexes,Medium
query_2,22,7.59,High Memory,expression_indexes,Medium
query_2,23,7.864,High Memory,expression_indexes,Medium
query_2,24,7.831,High Memory,expression_indexes,Medium
query_2,25,7.587,High Memory,expression_indexes,Medium
query_2,26,7.54,High Memory,expression_indexes,Medium
query_2,27,7.688,High Memory,expression_indexes,Medium
query_2,28,7.452,High Memory,expression_indexes,Medium
query_2,29,7.835,High Memory,expression_indexes,Medium
query_2,30,7.355,High Memory,expression_indexes,Medium
query_3,1,20.208,High Memory,expression_indexes,Medium
query_3,2,19.836,High Memory,expression_indexes,Medium
query_3,3,19.773,High Memory,expression_indexes,Medium
query_3,4,19.54,High Memory,expression_indexes,Medium
query_3,5,19.517,High Memory,expression_indexes,Medium
query_3,6,20.221,High Memory,expression_indexes,Medium
query_3,7,19.766,High Memory,expression_indexes,Medium
query_3,8,19.944,High Memory,expression_indexes,Medium
query_3,9,19.67,High Memory,expression_indexes,Medium
query_3,10,20.555,High Memory,expression_indexes,Medium
query_3,11,19.88,High Memory,expression_indexes,Medium
query_3,12,19.769,High Memory,expression_indexes,Medium
query_3,13,19.872,High Memory,expression_indexes,Medium
query_3,14,20.044,High Memory,expression_indexes,Medium
query_3,15,19.534,High Memory,expression_indexes,Medium
query_3,16,19.791,High Memory,expression_indexes,Medium
query_3,17,20.142,High Memory,expression_indexes,Medium
query_3,18,19.527,High Memory,expression_indexes,Medium
query_3,19,20.321,High Memory,expression_indexes,Medium
query_3,20,19.876,High Memory,expression_indexes,Medium
query_3,21,19.814,High Memory,expression_indexes,Medium
query_3,22,19.498,High Memory,expression_indexes,Medium
query_3,23,20.234,High Memory,expression_indexes,Medium
query_3,24,19.755,High Memory,expression_indexes,Medium
query_3,25,20.286,High Memory,expression_indexes,Medium
query_3,26,20.322,High Memory,expression_indexes,Medium
query_3,27,19.876,High Memory,expression_indexes,Medium
query_3,28,20.405,High Memory,expression_indexes,Medium
query_3,29,20.571,High Memory,expression_indexes,Medium
query_3,30,20.634,High Memory,expression_indexes,Medium
query_4,1,205.698,High Memory,expression_indexes,Medium
query_4,2,203.829,High Memory,expression_indexes,Medium
query_4,3,206.71,High Memory,expression_indexes,Medium
query_4,4,202.794,High Memory,expression_indexes,Medium
query_4,5,204.801,High Memory,expression_indexes,Medium
query_4,6,205.359,High Memory,expression_indexes,Medium
query_4,7,202.295,High Memory,expression_indexes,Medium
query_4,8,201.626,High Memory,expression_indexes,Medium
query_4,9,204.78,High Memory,expression_indexes,Medium
query_4,10,202.977,High Memory,expression_indexes,Medium
query_4,11,211.589,High Memory,expression_indexes,Medium
query_4,12,204.425,High Memory,expression_indexes,Medium
query_4,13,202.993,High Memory,expression_indexes,Medium
query_4,14,206.241,High Memory,expression_indexes,Medium
query_4,15,211.915,High Memory,expression_indexes,Medium
query_4,16,204.822,High Memory,expression_indexes,Medium
query_4,17,210.506,High Memory,expression_indexes,Medium
query_4,18,205.251,High Memory,expression_indexes,Medium
query_4,19,208.323,High Memory,expression_indexes,Medium
query_4,20,203.753,High Memory,expression_indexes,Medium
query_4,21,204.21,High Memory,expression_indexes,Medium
query_4,22,202.676,High Memory,expression_indexes,Medium
query_4,23,202.748,High Memory,expression_indexes,Medium
query_4,24,206.062,High Memory,expression_indexes,Medium
query_4,25,204.927,High Memory,expression_indexes,Medium
query_4,26,205.533,High Memory,expression_indexes,Medium
query_4,27,206.24,High Memory,expression_indexes,Medium
query_4,28,204.801,High Memory,expression_indexes,Medium
query_4,29,202.224,High Memory,expression_indexes,Medium
query_4,30,203.399,High Memory,expression_indexes,Medium
query_5,1,7743.988,High Memory,expression_indexes,Medium
query_5,2,8101.7,High Memory,expression_indexes,Medium
query_5,3,8073.333,High Memory,expression_indexes,Medium
query_5,4,8190.4,High Memory,expression_indexes,Medium
query_5,5,8214.588,High Memory,expression_indexes,Medium
query_5,6,8042.549,High Memory,expression_indexes,Medium
query_5,7,7684.597,High Memory,expression_indexes,Medium
query_5,8,7885.238,High Memory,expression_indexes,Medium
query_5,9,7743.988,High Memory,expression_indexes,Medium
query_5,10,7902.624,High Memory,expression_indexes,Medium
query_5,11,7869.021,High Memory,expression_indexes,Medium
query_5,12,7705.194,High Memory,expression_indexes,Medium
query_5,13,7831.091,High Memory,expression_indexes,Medium
query_5,14,7713.59,High Memory,expression_indexes,Medium
query_5,15,7729.934,High Memory,expression_indexes,Medium
query_5,16,7771.708,High Memory,expression_indexes,Medium
query_5,17,7768.15,High Memory,expression_indexes,Medium
query_5,18,7700.727,High Memory,expression_indexes,Medium
query_5,19,7681.432,High Memory,expression_indexes,Medium
query_5,20,7687.495,High Memory,expression_indexes,Medium
query_5,21,7712.51,High Memory,expression_indexes,Medium
query_5,22,7697.161,High Memory,expression_indexes,Medium
query_5,23,7710.208,High Memory,expression_indexes,Medium
query_5,24,7758.041,High Memory,expression_indexes,Medium
query_5,25,7723.289,High Memory,expression_indexes,Medium
query_5,26,7712.615,High Memory,expression_indexes,Medium
query_5,27,7685.941,High Memory,expression_indexes,Medium
query_5,28,7616.248,High Memory,expression_indexes,Medium
query_5,29,7701.441,High Memory,expression_indexes,Medium
query_5,30,7776.039,High Memory,expression_indexes,Medium
query_6,1,3996.577,High Memory,expression_indexes,Medium
query_6,2,4100.845,High Memory,expression_indexes,Medium
query_6,3,3909.183,High Memory,expression_indexes,Medium
query_6,4,4032.975,High Memory,expression_indexes,Medium
query_6,5,3859.096,High Memory,expression_indexes,Medium
query_6,6,3802.234,High Memory,expression_indexes,Medium
query_6,7,3785.028,High Memory,expression_indexes,Medium
query_6,8,3793.693,High Memory,expression_indexes,Medium
query_6,9,3773.834,High Memory,expression_indexes,Medium
query_6,10,3978.426,High Memory,expression_indexes,Medium
query_6,11,3813.04,High Memory,expression_indexes,Medium
query_6,12,3814.617,High Memory,expression_indexes,Medium
query_6,13,3810.039,High Memory,expression_indexes,Medium
query_6,14,3816.288,High Memory,expression_indexes,Medium
query_6,15,3998.428,High Memory,expression_indexes,Medium
query_6,16,3781.448,High Memory,expression_indexes,Medium
query_6,17,3817.075,High Memory,expression_indexes,Medium
query_6,18,3791.202,High Memory,expression_indexes,Medium
query_6,19,3937.071,High Memory,expression_indexes,Medium
query_6,20,3854.666,High Memory,expression_indexes,Medium
query_6,21,3936.425,High Memory,expression_indexes,Medium
query_6,22,3925.791,High Memory,expression_indexes,Medium
query_6,23,3909.183,High Memory,expression_indexes,Medium
query_6,24,4023.28,High Memory,expression_indexes,Medium
query_6,25,3902.457,High Memory,expression_indexes,Medium
query_6,26,3986.73,High Memory,expression_indexes,Medium
query_6,27,3965.57,High Memory,expression_indexes,Medium
query_6,28,3915.908,High Memory,expression_indexes,Medium
query_6,29,4125.308,High Memory,expression_indexes,Medium
query_6,30,3786.291,High Memory,expression_indexes,Medium
query_7,1,5860.943,High Memory,expression_indexes,Medium
query_7,2,5513.825,High Memory,expression_indexes,Medium
query_7,3,5692.341,High Memory,expression_indexes,Medium
query_7,4,5262.249,High Memory,expression_indexes,Medium
query_7,5,5459.561,High Memory,expression_indexes,Medium
query_7,6,5461.72,High Memory,expression_indexes,Medium
query_7,7,5445.772,High Memory,expression_indexes,Medium
query_7,8,5229.498,High Memory,expression_indexes,Medium
query_7,9,5685.221,High Memory,expression_indexes,Medium
query_7,10,5505.624,High Memory,expression_indexes,Medium
query_7,11,5759.971,High Memory,expression_indexes,Medium
query_7,12,5781.853,High Memory,expression_indexes,Medium
query_7,13,6138.457,High Memory,expression_indexes,Medium
query_7,14,5484.196,High Memory,expression_indexes,Medium
query_7,15,5938.458,High Memory,expression_indexes,Medium
query_7,16,5868.158,High Memory,expression_indexes,Medium
query_7,17,6123.371,High Memory,expression_indexes,Medium
query_7,18,5839.474,High Memory,expression_indexes,Medium
query_7,19,5219.79,High Memory,expression_indexes,Medium
query_7,20,5498.619,High Memory,expression_indexes,Medium
query_7,21,5520.824,High Memory,expression_indexes,Medium
query_7,22,5798.815,High Memory,expression_indexes,Medium
query_7,23,5790.334,High Memory,expression_indexes,Medium
query_7,24,7595.69,High Memory,expression_indexes,Medium
query_7,25,7445.608,High Memory,expression_indexes,Medium
query_7,26,6863.623,High Memory,expression_indexes,Medium
query_7,27,6562.893,High Memory,expression_indexes,Medium
query_7,28,7235.451,High Memory,expression_indexes,Medium
query_7,29,5790.334,High Memory,expression_indexes,Medium
